CookerStat, GenerateAssetRegistry=0.020925, Initialize=0.129085, RunGuid=RunID604A3F764248B82F45BEC29CC5A8DCDA
SavePackageTransactionIdC601C8DB473AC0C53BE1BDBE1B81FDCC_0, Filename=D:/_FAC/ENJMIN/Semestre_2/Panopticon/PanopticonGit/Panopticon/UnrealProject/Content/Levels/CityLv.umap, AutoPackageBackupDelegate=1.213472, FlushAsyncLoading=0.006709, FlushStreamingFunc=4.427545, BlockTillAllRequestsFinished=0.009868, ResetLoadersForSaveUnMarkAllObjects=2.363779, TagPackageExports=0.211589, BeginCacheForCookedPlatformData=0.002369, SerializeImports=1.880601, GatherLocalizableTextData=2.356671, MarkNames=0.027634, SerializeSummary=0.350539, SerializeNames=0.113297, SerializeGatherableTextData=0.001576, BuildExportMap=0.272382, SortExportsNonSeekfree=0.383303, SortExportsSeekfreeConstructor=0.623710, SortExportsSeekfreeInner=6.616842, SortExportsSeekfree=0.004344, BuildDependencyMap=0.350934, SerializeImportMap=0.014208, SerializeExportMap=0.011053, SerializeDependencyMap=0.002764, SerializeStringAssetReferenceMap=0.001576, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.341859, SerializeExports=0.685290, SerializeBulkData=0.014607, MoveFile=0.735424, UnaccountedTime=1.507957, RunGuid=RunID604A3F764248B82F45BEC29CC5A8DCDA
SavePackageTransactionIdC601C8DB473AC0C53BE1BDBE1B81FDCC_40, Filename=D:/_FAC/ENJMIN/Semestre_2/Panopticon/PanopticonGit/Panopticon/UnrealProject/Content/Materials/City/Mi_VerticesLight_Ground.uasset, AutoPackageBackupDelegate=0.191852, FlushAsyncLoading=0.006709, FlushStreamingFunc=0.128295, BlockTillAllRequestsFinished=0.007104, ResetLoadersForSaveUnMarkAllObjects=0.286195, TagPackageExports=0.030000, BeginCacheForCookedPlatformData=0.001974, SerializeImports=0.722002, GatherLocalizableTextData=0.173692, MarkNames=0.017762, SerializeSummary=0.015397, SerializeNames=0.051714, SerializeGatherableTextData=0.001580, BuildExportMap=0.019737, SortExportsNonSeekfree=0.006709, SortExportsSeekfreeConstructor=0.064742, SortExportsSeekfreeInner=0.326063, SortExportsSeekfree=0.003159, BuildDependencyMap=0.006709, SerializeImportMap=0.004739, SerializeExportMap=0.003554, SerializeDependencyMap=0.001185, SerializeStringAssetReferenceMap=0.001576, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.877685, SerializeExports=0.072636, SerializeBulkData=0.003550, MoveFile=0.744898, UnaccountedTime=0.823848, RunGuid=RunID604A3F764248B82F45BEC29CC5A8DCDA
SavePackageTransactionIdC601C8DB473AC0C53BE1BDBE1B81FDCC_41, Filename=D:/_FAC/ENJMIN/Semestre_2/Panopticon/PanopticonGit/Panopticon/UnrealProject/Content/Materials/City/Mi_VerticesLight_Buildings.uasset, AutoPackageBackupDelegate=0.112899, FlushAsyncLoading=0.003159, FlushStreamingFunc=0.130270, BlockTillAllRequestsFinished=0.003945, ResetLoadersForSaveUnMarkAllObjects=0.116453, TagPackageExports=0.012632, BeginCacheForCookedPlatformData=0.001185, SerializeImports=0.386860, GatherLocalizableTextData=0.054475, MarkNames=0.004735, SerializeSummary=0.007108, SerializeNames=0.021316, SerializeGatherableTextData=0.000790, BuildExportMap=0.013817, SortExportsNonSeekfree=0.005130, SortExportsSeekfreeConstructor=0.006318, SortExportsSeekfreeInner=0.268824, SortExportsSeekfree=0.001974, BuildDependencyMap=0.004739, SerializeImportMap=0.004340, SerializeExportMap=0.003159, SerializeDependencyMap=0.000790, SerializeStringAssetReferenceMap=0.001974, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.607672, SerializeExports=0.069082, SerializeBulkData=0.003159, MoveFile=0.785954, UnaccountedTime=0.856217, RunGuid=RunID604A3F764248B82F45BEC29CC5A8DCDA
SavePackageTransactionIdC601C8DB473AC0C53BE1BDBE1B81FDCC_42, Filename=D:/_FAC/ENJMIN/Semestre_2/Panopticon/PanopticonGit/Panopticon/UnrealProject/Content/Materials/City/M_VerticesLight.uasset, AutoPackageBackupDelegate=0.148822, FlushAsyncLoading=0.004340, FlushStreamingFunc=0.062373, BlockTillAllRequestsFinished=0.003949, ResetLoadersForSaveUnMarkAllObjects=0.134610, TagPackageExports=0.111714, BeginCacheForCookedPlatformData=0.001974, SerializeImports=0.608709, GatherLocalizableTextData=1.290444, MarkNames=0.009082, SerializeSummary=0.007894, SerializeNames=0.046976, SerializeGatherableTextData=0.062764, BuildExportMap=0.047766, SortExportsNonSeekfree=0.051320, SortExportsSeekfreeConstructor=0.007499, SortExportsSeekfreeInner=0.478044, SortExportsSeekfree=0.001974, BuildDependencyMap=0.012238, SerializeImportMap=0.004739, SerializeExportMap=0.006709, SerializeDependencyMap=0.002369, SerializeStringAssetReferenceMap=0.001580, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.638462, SerializeExports=0.481598, SerializeBulkData=0.003554, MoveFile=0.759505, UnaccountedTime=0.832532, RunGuid=RunID604A3F764248B82F45BEC29CC5A8DCDA
SavePackageTransactionIdC601C8DB473AC0C53BE1BDBE1B81FDCC_43, Filename=D:/_FAC/ENJMIN/Semestre_2/Panopticon/PanopticonGit/Panopticon/UnrealProject/Content/Materials/City/Mi_CityWireBuilding.uasset, AutoPackageBackupDelegate=0.108950, FlushAsyncLoading=0.003159, FlushStreamingFunc=0.053689, BlockTillAllRequestsFinished=0.002760, ResetLoadersForSaveUnMarkAllObjects=0.107769, TagPackageExports=0.013027, BeginCacheForCookedPlatformData=0.001185, SerializeImports=0.359617, GatherLocalizableTextData=0.066318, MarkNames=0.005133, SerializeSummary=0.007894, SerializeNames=0.022896, SerializeGatherableTextData=0.001185, BuildExportMap=0.014607, SortExportsNonSeekfree=0.004739, SortExportsSeekfreeConstructor=0.007894, SortExportsSeekfreeInner=0.255406, SortExportsSeekfree=0.001971, BuildDependencyMap=0.005133, SerializeImportMap=0.004344, SerializeExportMap=0.003159, SerializeDependencyMap=0.001185, SerializeStringAssetReferenceMap=0.001580, SaveThumbNailsAssetRegistryDataWorldLevelInfo=9.299189, SerializeExports=0.071846, SerializeBulkData=0.003550, MoveFile=0.812005, UnaccountedTime=0.995565, RunGuid=RunID604A3F764248B82F45BEC29CC5A8DCDA
SavePackageTransactionIdC601C8DB473AC0C53BE1BDBE1B81FDCC_44, Filename=D:/_FAC/ENJMIN/Semestre_2/Panopticon/PanopticonGit/Panopticon/UnrealProject/Content/Materials/City/Mi_CityWire_Ground.uasset, AutoPackageBackupDelegate=0.138953, FlushAsyncLoading=0.003554, FlushStreamingFunc=0.046186, BlockTillAllRequestsFinished=0.004735, ResetLoadersForSaveUnMarkAllObjects=0.127900, TagPackageExports=0.013817, BeginCacheForCookedPlatformData=0.001181, SerializeImports=0.380147, GatherLocalizableTextData=0.062767, MarkNames=0.004735, SerializeSummary=0.007503, SerializeNames=0.021711, SerializeGatherableTextData=0.001185, BuildExportMap=0.014607, SortExportsNonSeekfree=0.004735, SortExportsSeekfreeConstructor=0.007108, SortExportsSeekfreeInner=0.270009, SortExportsSeekfree=0.001974, BuildDependencyMap=0.004735, SerializeImportMap=0.003949, SerializeExportMap=0.003554, SerializeDependencyMap=0.001185, SerializeStringAssetReferenceMap=0.001185, SaveThumbNailsAssetRegistryDataWorldLevelInfo=10.151852, SerializeExports=0.085268, SerializeBulkData=0.003550, MoveFile=0.726737, UnaccountedTime=0.827402, RunGuid=RunID604A3F764248B82F45BEC29CC5A8DCDA
SavePackageTransactionIdC601C8DB473AC0C53BE1BDBE1B81FDCC_45, Filename=D:/_FAC/ENJMIN/Semestre_2/Panopticon/PanopticonGit/Panopticon/UnrealProject/Content/Materials/City/M_CityWire.uasset, AutoPackageBackupDelegate=0.107374, FlushAsyncLoading=0.003945, FlushStreamingFunc=0.020925, BlockTillAllRequestsFinished=0.002760, ResetLoadersForSaveUnMarkAllObjects=0.106584, TagPackageExports=0.105005, BeginCacheForCookedPlatformData=0.001580, SerializeImports=0.489097, GatherLocalizableTextData=1.505192, MarkNames=0.011053, SerializeSummary=0.008289, SerializeNames=0.054874, SerializeGatherableTextData=0.082109, BuildExportMap=0.054080, SortExportsNonSeekfree=0.081714, SortExportsSeekfreeConstructor=0.007104, SortExportsSeekfreeInner=0.512782, SortExportsSeekfree=0.002369, BuildDependencyMap=0.014212, SerializeImportMap=0.005919, SerializeExportMap=0.007104, SerializeDependencyMap=0.001974, SerializeStringAssetReferenceMap=0.001185, SaveThumbNailsAssetRegistryDataWorldLevelInfo=10.645687, SerializeExports=0.714898, SerializeBulkData=0.003554, MoveFile=0.789903, UnaccountedTime=0.860166, RunGuid=RunID604A3F764248B82F45BEC29CC5A8DCDA
SavePackageTransactionIdC601C8DB473AC0C53BE1BDBE1B81FDCC_46, Filename=D:/_FAC/ENJMIN/Semestre_2/Panopticon/PanopticonGit/Panopticon/UnrealProject/Content/Materials/Bubbles/M_Landscape.uasset, AutoPackageBackupDelegate=0.141323, FlushAsyncLoading=0.004340, FlushStreamingFunc=0.047371, BlockTillAllRequestsFinished=0.006318, ResetLoadersForSaveUnMarkAllObjects=0.172507, TagPackageExports=0.029214, BeginCacheForCookedPlatformData=0.001971, SerializeImports=0.417650, GatherLocalizableTextData=0.233695, MarkNames=0.005130, SerializeSummary=0.009079, SerializeNames=0.030003, SerializeGatherableTextData=0.003159, BuildExportMap=0.016972, SortExportsNonSeekfree=0.006709, SortExportsSeekfreeConstructor=0.053689, SortExportsSeekfreeInner=0.258166, SortExportsSeekfree=0.002369, BuildDependencyMap=0.005528, SerializeImportMap=0.003949, SerializeExportMap=0.003554, SerializeDependencyMap=0.000790, SerializeStringAssetReferenceMap=0.001185, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.858127, SerializeExports=0.101060, SerializeBulkData=0.003550, MoveFile=0.794634, UnaccountedTime=0.862535, RunGuid=RunID604A3F764248B82F45BEC29CC5A8DCDA
SavePackageTransactionIdC601C8DB473AC0C53BE1BDBE1B81FDCC_47, Filename=D:/_FAC/ENJMIN/Semestre_2/Panopticon/PanopticonGit/Panopticon/UnrealProject/Content/Materials/Bubbles/M_Bulles.uasset, AutoPackageBackupDelegate=0.110533, FlushAsyncLoading=0.003945, FlushStreamingFunc=0.050530, BlockTillAllRequestsFinished=0.002764, ResetLoadersForSaveUnMarkAllObjects=0.178427, TagPackageExports=0.026844, BeginCacheForCookedPlatformData=0.001181, SerializeImports=0.538446, GatherLocalizableTextData=0.238035, MarkNames=0.005525, SerializeSummary=0.007898, SerializeNames=0.025261, SerializeGatherableTextData=0.003949, BuildExportMap=0.018947, SortExportsNonSeekfree=0.008687, SortExportsSeekfreeConstructor=0.006314, SortExportsSeekfreeInner=0.294089, SortExportsSeekfree=0.002369, BuildDependencyMap=0.007108, SerializeImportMap=0.004739, SerializeExportMap=0.003945, SerializeDependencyMap=0.001185, SerializeStringAssetReferenceMap=0.000790, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.848167, SerializeExports=0.100665, SerializeBulkData=0.003155, MoveFile=0.732664, UnaccountedTime=0.843585, RunGuid=RunID604A3F764248B82F45BEC29CC5A8DCDA
SavePackageTransactionIdC601C8DB473AC0C53BE1BDBE1B81FDCC_48, Filename=D:/_FAC/ENJMIN/Semestre_2/Panopticon/PanopticonGit/Panopticon/UnrealProject/Content/Textures/City/Scan_02.uasset, AutoPackageBackupDelegate=0.133030, FlushAsyncLoading=0.004344, FlushStreamingFunc=0.149217, BlockTillAllRequestsFinished=0.005133, ResetLoadersForSaveUnMarkAllObjects=0.163030, TagPackageExports=0.024866, BeginCacheForCookedPlatformData=0.001185, SerializeImports=0.451993, GatherLocalizableTextData=0.054870, MarkNames=0.004344, SerializeSummary=0.008289, SerializeNames=0.022501, SerializeGatherableTextData=0.001185, BuildExportMap=0.013027, SortExportsNonSeekfree=0.005130, SortExportsSeekfreeConstructor=0.058819, SortExportsSeekfreeInner=0.110138, SortExportsSeekfree=0.002760, BuildDependencyMap=0.005528, SerializeImportMap=0.007104, SerializeExportMap=0.003949, SerializeDependencyMap=0.001185, SerializeStringAssetReferenceMap=0.001580, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.768583, SerializeExports=0.092767, SerializeBulkData=0.231721, MoveFile=0.729106, UnaccountedTime=0.873983, RunGuid=RunID604A3F764248B82F45BEC29CC5A8DCDA
SavePackageTransactionIdC601C8DB473AC0C53BE1BDBE1B81FDCC_49, Filename=D:/_FAC/ENJMIN/Semestre_2/Panopticon/PanopticonGit/Panopticon/UnrealProject/Content/Textures/City/M_Noise.uasset, AutoPackageBackupDelegate=0.102635, FlushAsyncLoading=0.003159, FlushStreamingFunc=0.061579, BlockTillAllRequestsFinished=0.003554, ResetLoadersForSaveUnMarkAllObjects=0.108950, TagPackageExports=0.019342, BeginCacheForCookedPlatformData=0.001185, SerializeImports=0.375409, GatherLocalizableTextData=0.046581, MarkNames=0.003554, SerializeSummary=0.007894, SerializeNames=0.018947, SerializeGatherableTextData=0.000790, BuildExportMap=0.011053, SortExportsNonSeekfree=0.004344, SortExportsSeekfreeConstructor=0.006713, SortExportsSeekfreeInner=0.104606, SortExportsSeekfree=0.001580, BuildDependencyMap=0.004739, SerializeImportMap=0.005923, SerializeExportMap=0.003550, SerializeDependencyMap=0.000790, SerializeStringAssetReferenceMap=0.001580, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.064161, SerializeExports=0.092372, SerializeBulkData=0.287380, MoveFile=0.672266, UnaccountedTime=0.909116, RunGuid=RunID604A3F764248B82F45BEC29CC5A8DCDA
SavePackageTransactionIdC601C8DB473AC0C53BE1BDBE1B81FDCC_50, Filename=D:/_FAC/ENJMIN/Semestre_2/Panopticon/PanopticonGit/Panopticon/UnrealProject/Content/Textures/City/Noise.uasset, AutoPackageBackupDelegate=0.129875, FlushAsyncLoading=0.004340, FlushStreamingFunc=0.075400, BlockTillAllRequestsFinished=0.005130, ResetLoadersForSaveUnMarkAllObjects=0.132244, TagPackageExports=0.021320, BeginCacheForCookedPlatformData=0.001576, SerializeImports=0.441730, GatherLocalizableTextData=0.053290, MarkNames=0.003949, SerializeSummary=0.007894, SerializeNames=0.021316, SerializeGatherableTextData=0.000790, BuildExportMap=0.013027, SortExportsNonSeekfree=0.005133, SortExportsSeekfreeConstructor=0.006709, SortExportsSeekfreeInner=0.113688, SortExportsSeekfree=0.001974, BuildDependencyMap=0.005923, SerializeImportMap=0.009473, SerializeExportMap=0.004340, SerializeDependencyMap=0.001185, SerializeStringAssetReferenceMap=0.001974, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.393718, SerializeExports=0.074212, SerializeBulkData=5.595226, MoveFile=0.814769, UnaccountedTime=0.883851, RunGuid=RunID604A3F764248B82F45BEC29CC5A8DCDA
SavePackageTransactionIdC601C8DB473AC0C53BE1BDBE1B81FDCC_51, Filename=D:/_FAC/ENJMIN/Semestre_2/Panopticon/PanopticonGit/Panopticon/UnrealProject/Content/Textures/City/Scan_01.uasset, AutoPackageBackupDelegate=0.131451, FlushAsyncLoading=0.004739, FlushStreamingFunc=0.058819, BlockTillAllRequestsFinished=0.004735, ResetLoadersForSaveUnMarkAllObjects=0.144087, TagPackageExports=0.025660, BeginCacheForCookedPlatformData=0.001580, SerializeImports=0.468966, GatherLocalizableTextData=0.056449, MarkNames=0.004735, SerializeSummary=0.008687, SerializeNames=0.023291, SerializeGatherableTextData=0.001181, BuildExportMap=0.013422, SortExportsNonSeekfree=0.005133, SortExportsSeekfreeConstructor=0.007104, SortExportsSeekfreeInner=0.124741, SortExportsSeekfree=0.002369, BuildDependencyMap=0.010263, SerializeImportMap=0.007894, SerializeExportMap=0.003949, SerializeDependencyMap=0.001185, SerializeStringAssetReferenceMap=0.001576, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.637133, SerializeExports=0.118427, SerializeBulkData=0.247113, MoveFile=0.719238, UnaccountedTime=0.857800, RunGuid=RunID604A3F764248B82F45BEC29CC5A8DCDA
SavePackageTransactionIdC601C8DB473AC0C53BE1BDBE1B81FDCC_52, Filename=D:/_FAC/ENJMIN/Semestre_2/Panopticon/PanopticonGit/Panopticon/UnrealProject/Content/Materials/City/M_VerticesLight.uasset, AutoPackageBackupDelegate=0.613049, FlushAsyncLoading=0.003554, FlushStreamingFunc=0.036318, BlockTillAllRequestsFinished=0.003159, ResetLoadersForSaveUnMarkAllObjects=0.170138, TagPackageExports=0.089213, BeginCacheForCookedPlatformData=0.001185, SerializeImports=0.465807, GatherLocalizableTextData=1.159389, MarkNames=0.008684, SerializeSummary=0.008292, SerializeNames=0.046186, SerializeGatherableTextData=0.066712, BuildExportMap=0.047371, SortExportsNonSeekfree=0.052895, SortExportsSeekfreeConstructor=0.077765, SortExportsSeekfreeInner=0.487126, SortExportsSeekfree=0.002369, BuildDependencyMap=0.013027, SerializeImportMap=0.005528, SerializeExportMap=0.006709, SerializeDependencyMap=0.003159, SerializeStringAssetReferenceMap=0.001181, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.148036, SerializeExports=0.491466, SerializeBulkData=0.003550, MoveFile=0.827797, UnaccountedTime=0.062373, RunGuid=RunID604A3F764248B82F45BEC29CC5A8DCDA
SavePackageTransactionIdC601C8DB473AC0C53BE1BDBE1B81FDCC_53, Filename=D:/_FAC/ENJMIN/Semestre_2/Panopticon/PanopticonGit/Panopticon/UnrealProject/Content/Materials/City/M_CityWire.uasset, AutoPackageBackupDelegate=0.589367, FlushAsyncLoading=0.003554, FlushStreamingFunc=0.035528, BlockTillAllRequestsFinished=0.004340, ResetLoadersForSaveUnMarkAllObjects=0.178825, TagPackageExports=0.113294, BeginCacheForCookedPlatformData=0.001185, SerializeImports=0.532523, GatherLocalizableTextData=1.485061, MarkNames=0.010658, SerializeSummary=0.008684, SerializeNames=0.053685, SerializeGatherableTextData=0.084478, BuildExportMap=0.054870, SortExportsNonSeekfree=0.079345, SortExportsSeekfreeConstructor=0.006713, SortExportsSeekfreeInner=0.516336, SortExportsSeekfree=0.002760, BuildDependencyMap=0.014212, SerializeImportMap=0.005919, SerializeExportMap=0.007104, SerializeDependencyMap=0.001974, SerializeStringAssetReferenceMap=0.001580, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.182375, SerializeExports=0.677791, SerializeBulkData=0.003554, MoveFile=0.849903, UnaccountedTime=0.069477, RunGuid=RunID604A3F764248B82F45BEC29CC5A8DCDA
SavePackageTransactionIdC601C8DB473AC0C53BE1BDBE1B81FDCC_54, Filename=D:/_FAC/ENJMIN/Semestre_2/Panopticon/PanopticonGit/Panopticon/UnrealProject/Content/Materials/City/M_CityWire.uasset, AutoPackageBackupDelegate=0.611078, FlushAsyncLoading=0.002369, FlushStreamingFunc=0.054080, BlockTillAllRequestsFinished=0.004739, ResetLoadersForSaveUnMarkAllObjects=0.106186, TagPackageExports=0.104610, BeginCacheForCookedPlatformData=0.001185, SerializeImports=0.521865, GatherLocalizableTextData=1.507558, MarkNames=0.010658, SerializeSummary=0.008292, SerializeNames=0.054080, SerializeGatherableTextData=0.087239, BuildExportMap=0.055268, SortExportsNonSeekfree=0.080135, SortExportsSeekfreeConstructor=0.007104, SortExportsSeekfreeInner=0.516731, SortExportsSeekfree=0.002369, BuildDependencyMap=0.014998, SerializeImportMap=0.005528, SerializeExportMap=0.007104, SerializeDependencyMap=0.001974, SerializeStringAssetReferenceMap=0.001185, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.183165, SerializeExports=0.673845, SerializeBulkData=0.003550, MoveFile=0.776477, UnaccountedTime=0.054874, RunGuid=RunID604A3F764248B82F45BEC29CC5A8DCDA
MaterialTransactionIdC78355E44F2E3B43C7AAFE84B34CB17D_5, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_PCD3D_SM5_5__BC5N_DEV_SL_NoDBuf_EARLYZ36F83D80D4F7E779F40359B9A3B51AC8C_Num_SM5__0___TTranslucencyShadowDepthVS$3cTranslucencyShadowDepth_PerspectiveCorrect$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631614224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222000044040000001400000014000000140000001400000014000000_TTranslucencyShadowDepthPS$3cTranslucencyShadowDepth_PerspectiveCorrect$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631664224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222222202004044001400000014000000140000001400000014000000_TTranslucencyShadowDepthVS$3cTranslucencyShadowDepth_Standard$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631614224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222000044040000001400000014000000140000001400000014000000_TTranslucencyShadowDepthPS$3cTranslucencyShadowDepth_Standard$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631664224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_FLocalVertexFactory5897CEF715AB93237703E35F9ABEBB43E8E477D34224200000000058000040404040404040404040434343444443434343404040404040404040404343434040404044040404040404040404040404343434444434343434040404040404040404043434340404016101010101000424244444444444444424141414341414141413131414141444341444044444444444444414141414141414141434143414141414141414141414131314444414241444444414101010004443414341414141444444434341434444444404444444444444444444444444444444444444444444444444444444444444444444444444404010101010101010101010101010101010101010101010101210443434343444144444444444444440101010101010101010101010101301434143424141414244414130331313141444444440000250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000025000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000000800000008000000080000000800000008000000080000004900000010000000090000000800000010000000100000001000000026000000180000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000800000008000000080000000800000008000000080000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D00000008000000DA39A3EE5E6B4B0D3255BFEF95601890AFD807090000000000000000000000000000000000000000, RunGuid=RunID604A3F764248B82F45BEC29CC5A8DCDA
MaterialTransactionIdC78355E44F2E3B43C7AAFE84B34CB17D_6, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_PCD3D_SM5_5__BC5N_DEV_SL_NoDBuf_EARLYZ3D2BD2A6F4E464D5890FF86815083021D_Num_SM5__0___TTranslucencyShadowDepthVS$3cTranslucencyShadowDepth_PerspectiveCorrect$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631614224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222000044040000001400000014000000140000001400000014000000_TTranslucencyShadowDepthPS$3cTranslucencyShadowDepth_PerspectiveCorrect$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631664224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222222202004044001400000014000000140000001400000014000000_TTranslucencyShadowDepthVS$3cTranslucencyShadowDepth_Standard$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631614224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222000044040000001400000014000000140000001400000014000000_TTranslucencyShadowDepthPS$3cTranslucencyShadowDepth_Standard$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631664224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_FLocalVertexFactory5897CEF715AB93237703E35F9ABEBB43E8E477D34224200000000058000040404040404040404040434343444443434343404040404040404040404343434040404044040404040404040404040404343434444434343434040404040404040404043434340404016101010101000424244444444444444424141414341414141413131414141444341444044444444444444414141414141414141434143414141414141414141414131314444414241444444414101010004443414341414141444444434341434444444404444444444444444444444444444444444444444444444444444444444444444444444444404010101010101010101010101010101010101010101010101210443434343444144444444444444440101010101010101010101010101301434143424141414244414130331313141444444440000250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000025000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000000800000008000000080000000800000008000000080000004900000010000000090000000800000010000000100000001000000026000000180000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000800000008000000080000000800000008000000080000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D00000008000000DA39A3EE5E6B4B0D3255BFEF95601890AFD807090000000000000000000000000000000000000000, ShaderCompilation=1304.181030, RunGuid=RunID604A3F764248B82F45BEC29CC5A8DCDA
